,drug_row,drug_col,cell line,interaction
4226,36462,3902,HCT116,ddi
4227,11683,3902,HCT116,ddi
4228,5394,3902,HCT116,ddi
4229,5311,3902,HCT116,ddi
4230,4091,3902,HCT116,ddi
4231,3690,3902,HCT116,ddi
4232,3397,3902,HCT116,ddi
4233,3385,3902,HCT116,ddi
4234,2662,3902,HCT116,ddi
4235,2187,3902,HCT116,ddi
4236,24964624,60198,HCT116,ddi
4237,24785538,60198,HCT116,ddi
4238,23725625,60198,HCT116,ddi
4239,15951529,60198,HCT116,ddi
4240,11977753,60198,HCT116,ddi
4241,11960529,60198,HCT116,ddi
4242,208908,60198,HCT116,ddi
4243,123631,60198,HCT116,ddi
4244,60749,60198,HCT116,ddi
4245,11683,60198,HCT116,ddi
4246,5394,60198,HCT116,ddi
4247,4091,60198,HCT116,ddi
4248,3902,60198,HCT116,ddi
4249,3385,60198,HCT116,ddi
4250,2662,60198,HCT116,ddi
4251,2187,60198,HCT116,ddi
4252,24775005,5081913,HCT116,ddi
4253,24748204,5494449,HCT116,ddi
4254,11977753,5494449,HCT116,ddi
4255,11364421,5494449,HCT116,ddi
4256,3062316,5494449,HCT116,ddi
4257,644241,5494449,HCT116,ddi
4258,387447,5494449,HCT116,ddi
4259,208908,5494449,HCT116,ddi
4260,123631,5494449,HCT116,ddi
4261,60749,5494449,HCT116,ddi
4262,36462,5494449,HCT116,ddi
4263,5311,5494449,HCT116,ddi
4264,23725625,11964036,HCT116,ddi
4265,11977753,11964036,HCT116,ddi
4266,36462,11964036,HCT116,ddi
4267,23725625,1645,HCT116,ddi
4268,11960529,1645,HCT116,ddi
4269,9840076,1645,HCT116,ddi
4270,2726824,1645,HCT116,ddi
4271,148198,1645,HCT116,ddi
4272,36462,1645,HCT116,ddi
4273,5394,1645,HCT116,ddi
4274,4114,1645,HCT116,ddi
4275,23725625,1673,HCT116,ddi
4276,11977753,1673,HCT116,ddi
4277,11960529,1673,HCT116,ddi
4278,11524144,1673,HCT116,ddi
4279,11228183,1673,HCT116,ddi
4280,9840076,1673,HCT116,ddi
4281,5288382,1673,HCT116,ddi
4282,2828334,1673,HCT116,ddi
4283,387447,1673,HCT116,ddi
4284,132449,1673,HCT116,ddi
4285,123631,1673,HCT116,ddi
4286,60749,1673,HCT116,ddi
4287,36462,1673,HCT116,ddi
4288,6758,1673,HCT116,ddi
4289,5394,1673,HCT116,ddi
4290,5311,1673,HCT116,ddi
4291,4091,1673,HCT116,ddi
4292,3385,1673,HCT116,ddi
4293,2719,1673,HCT116,ddi
4294,23725625,3035714,HCT116,ddi
4295,11351021,3035714,HCT116,ddi
4296,6450551,3035714,HCT116,ddi
4297,159324,3035714,HCT116,ddi
4298,60749,3035714,HCT116,ddi
4299,5394,3035714,HCT116,ddi
4300,23725625,9840076,HCT116,ddi
4301,11960529,9840076,HCT116,ddi
4302,60749,9840076,HCT116,ddi
4303,60699,9840076,HCT116,ddi
4304,5394,9840076,HCT116,ddi
4305,1673,9840076,HCT116,ddi
4306,1645,9840076,HCT116,ddi
4307,16736978,9911830,HCT116,ddi
4308,6450551,9911830,HCT116,ddi
4309,3062316,9911830,HCT116,ddi
4310,123631,9911830,HCT116,ddi
4311,16722836,2478,HCT116,ddi
4312,3062316,2478,HCT116,ddi
4313,644241,2478,HCT116,ddi
4314,444795,2478,HCT116,ddi
4315,387447,2478,HCT116,ddi
4316,216326,2478,HCT116,ddi
4317,123631,2478,HCT116,ddi
4318,60749,2478,HCT116,ddi
4319,60699,2478,HCT116,ddi
4320,36462,2478,HCT116,ddi
4321,5453,2478,HCT116,ddi
4322,5426,2478,HCT116,ddi
4323,5394,2478,HCT116,ddi
4324,3690,2478,HCT116,ddi
4325,3385,2478,HCT116,ddi
4326,2708,2478,HCT116,ddi
4327,2141,2478,HCT116,ddi
4328,2123,2478,HCT116,ddi
4329,2094,2478,HCT116,ddi
4330,15951529,3397,HCT116,ddi
4331,444795,3397,HCT116,ddi
4332,36462,3397,HCT116,ddi
4333,11683,3397,HCT116,ddi
4334,5743,3397,HCT116,ddi
4335,5426,3397,HCT116,ddi
4336,4211,3397,HCT116,ddi
4337,4201,3397,HCT116,ddi
4338,4091,3397,HCT116,ddi
4339,3902,3397,HCT116,ddi
4340,2187,3397,HCT116,ddi
4341,11977753,25195294,HCT116,ddi
4342,11524144,25195294,HCT116,ddi
4343,11238147,25195294,HCT116,ddi
4344,10127622,25195294,HCT116,ddi
4345,9826528,25195294,HCT116,ddi
4346,5284329,25195294,HCT116,ddi
4347,2726824,25195294,HCT116,ddi
4348,444795,25195294,HCT116,ddi
4349,60749,25195294,HCT116,ddi
4350,39562,25195294,HCT116,ddi
4351,11977753,2719,HCT116,ddi
4352,11524144,2719,HCT116,ddi
4353,11228183,2719,HCT116,ddi
4354,5288382,2719,HCT116,ddi
4355,3062316,2719,HCT116,ddi
4356,2828334,2719,HCT116,ddi
4357,444795,2719,HCT116,ddi
4358,387447,2719,HCT116,ddi
4359,123631,2719,HCT116,ddi
4360,57469,2719,HCT116,ddi
4361,54454,2719,HCT116,ddi
4362,36462,2719,HCT116,ddi
4363,26596,2719,HCT116,ddi
4364,6758,2719,HCT116,ddi
4365,5426,2719,HCT116,ddi
4366,5394,2719,HCT116,ddi
4367,5311,2719,HCT116,ddi
4368,4477,2719,HCT116,ddi
4369,4139,2719,HCT116,ddi
4370,4091,2719,HCT116,ddi
4371,3385,2719,HCT116,ddi
4372,2708,2719,HCT116,ddi
4373,2094,2719,HCT116,ddi
4374,1673,2719,HCT116,ddi
4375,11626560,17754438,HCT116,ddi
4376,9826528,17754438,HCT116,ddi
4377,123631,17754438,HCT116,ddi
4378,11626560,2662,HCT116,ddi
4379,10127622,2662,HCT116,ddi
4380,9949093,2662,HCT116,ddi
4381,5288382,2662,HCT116,ddi
4382,3062316,2662,HCT116,ddi
4383,444795,2662,HCT116,ddi
4384,387447,2662,HCT116,ddi
4385,219104,2662,HCT116,ddi
4386,216326,2662,HCT116,ddi
4387,208908,2662,HCT116,ddi
4388,159324,2662,HCT116,ddi
4389,135411,2662,HCT116,ddi
4390,123631,2662,HCT116,ddi
4391,60749,2662,HCT116,ddi
4392,60699,2662,HCT116,ddi
4393,60490,2662,HCT116,ddi
4394,60198,2662,HCT116,ddi
4395,57469,2662,HCT116,ddi
4396,54454,2662,HCT116,ddi
4397,36462,2662,HCT116,ddi
4398,11683,2662,HCT116,ddi
4399,5426,2662,HCT116,ddi
4400,5394,2662,HCT116,ddi
4401,5311,2662,HCT116,ddi
4402,5212,2662,HCT116,ddi
4403,4201,2662,HCT116,ddi
4404,4091,2662,HCT116,ddi
4405,3902,2662,HCT116,ddi
4406,3385,2662,HCT116,ddi
4407,2187,2662,HCT116,ddi
4408,2094,2662,HCT116,ddi
4409,1345,2662,HCT116,ddi
4410,11626560,9826308,HCT116,ddi
4411,11364421,9826308,HCT116,ddi
4412,300471,9826308,HCT116,ddi
4413,11524144,42623900,HCT116,ddi
4414,11524144,6758,HCT116,ddi
4415,5288382,6758,HCT116,ddi
4416,444795,6758,HCT116,ddi
4417,300471,6758,HCT116,ddi
4418,36462,6758,HCT116,ddi
4419,4139,6758,HCT116,ddi
4420,4091,6758,HCT116,ddi
4421,4055,6758,HCT116,ddi
4422,2719,6758,HCT116,ddi
4423,2094,6758,HCT116,ddi
4424,1673,6758,HCT116,ddi
4425,1345,6758,HCT116,ddi
4426,11455910,11213558,HCT116,ddi
4427,11364421,11351021,HCT116,ddi
4428,6450551,11351021,HCT116,ddi
4429,3035714,11351021,HCT116,ddi
4430,387447,11351021,HCT116,ddi
4431,216326,11351021,HCT116,ddi
4432,11228183,2828334,HCT116,ddi
4433,9903786,2828334,HCT116,ddi
4434,387447,2828334,HCT116,ddi
4435,36462,2828334,HCT116,ddi
4436,2719,2828334,HCT116,ddi
4437,1673,2828334,HCT116,ddi
4438,10127622,10077147,HCT116,ddi
4439,9949093,10077147,HCT116,ddi
4440,9903786,10077147,HCT116,ddi
4441,300471,10077147,HCT116,ddi
4442,5730,10077147,HCT116,ddi
4443,10127622,374536,HCT116,ddi
4444,5288382,374536,HCT116,ddi
4445,387447,374536,HCT116,ddi
4446,2532,374536,HCT116,ddi
4447,10077147,5730,HCT116,ddi
4448,10077147,9903786,HCT116,ddi
4449,9949093,9903786,HCT116,ddi
4450,2828334,9903786,HCT116,ddi
4451,10077147,9949093,HCT116,ddi
4452,9903786,9949093,HCT116,ddi
4453,387447,9949093,HCT116,ddi
4454,216326,9949093,HCT116,ddi
4455,60749,9949093,HCT116,ddi
4456,60490,9949093,HCT116,ddi
4457,5426,9949093,HCT116,ddi
4458,3385,9949093,HCT116,ddi
4459,2662,9949093,HCT116,ddi
4460,9949093,60490,HCT116,ddi
4461,387447,60490,HCT116,ddi
4462,2662,60490,HCT116,ddi
4463,9826528,702558,HCT116,ddi
4464,5284329,702558,HCT116,ddi
4465,253078,702558,HCT116,ddi
4466,5311,702558,HCT116,ddi
4467,6450551,15547703,HCT116,ddi
4468,387447,15547703,HCT116,ddi
4469,216326,15547703,HCT116,ddi
4470,208908,15547703,HCT116,ddi
4471,159324,15547703,HCT116,ddi
4472,6450551,4211,HCT116,ddi
4473,444795,4211,HCT116,ddi
4474,387447,4211,HCT116,ddi
4475,60749,4211,HCT116,ddi
4476,36462,4211,HCT116,ddi
4477,11683,4211,HCT116,ddi
4478,5743,4211,HCT116,ddi
4479,5394,4211,HCT116,ddi
4480,3397,4211,HCT116,ddi
4481,3385,4211,HCT116,ddi
4482,2187,4211,HCT116,ddi
4483,5362422,2051,HCT116,ddi
4484,3062316,2051,HCT116,ddi
4485,208908,2051,HCT116,ddi
4486,123631,2051,HCT116,ddi
4487,4091,2051,HCT116,ddi
4488,3062316,25183872,HCT116,ddi
4489,387447,25183872,HCT116,ddi
4490,216326,25183872,HCT116,ddi
4491,5426,25183872,HCT116,ddi
4492,5311,25183872,HCT116,ddi
4493,3062316,5212,HCT116,ddi
4494,644241,5212,HCT116,ddi
4495,54454,5212,HCT116,ddi
4496,5426,5212,HCT116,ddi
4497,5092,5212,HCT116,ddi
4498,4201,5212,HCT116,ddi
4499,4139,5212,HCT116,ddi
4500,4091,5212,HCT116,ddi
4501,2662,5212,HCT116,ddi
4502,2187,5212,HCT116,ddi
4503,3062316,54454,HCT116,ddi
4504,219104,54454,HCT116,ddi
4505,5426,54454,HCT116,ddi
4506,5212,54454,HCT116,ddi
4507,4091,54454,HCT116,ddi
4508,3385,54454,HCT116,ddi
4509,2719,54454,HCT116,ddi
4510,2662,54454,HCT116,ddi
4511,2187,54454,HCT116,ddi
4512,2094,54454,HCT116,ddi
4513,444795,135411,HCT116,ddi
4514,39562,135411,HCT116,ddi
4515,2662,135411,HCT116,ddi
4516,444795,4114,HCT116,ddi
4517,1645,4114,HCT116,ddi
4518,444795,4201,HCT116,ddi
4519,5212,4201,HCT116,ddi
4520,3397,4201,HCT116,ddi
4521,2662,4201,HCT116,ddi
4522,444795,4788,HCT116,ddi
4523,39562,4788,HCT116,ddi
4524,4091,4788,HCT116,ddi
4525,444795,5453,HCT116,ddi
4526,71384,5453,HCT116,ddi
4527,60749,5453,HCT116,ddi
4528,60699,5453,HCT116,ddi
4529,36462,5453,HCT116,ddi
4530,5426,5453,HCT116,ddi
4531,5394,5453,HCT116,ddi
4532,3690,5453,HCT116,ddi
4533,3385,5453,HCT116,ddi
4534,3363,5453,HCT116,ddi
4535,2708,5453,HCT116,ddi
4536,2478,5453,HCT116,ddi
4537,2141,5453,HCT116,ddi
4538,2123,5453,HCT116,ddi
4539,387447,2094,HCT116,ddi
4540,216326,2094,HCT116,ddi
4541,60749,2094,HCT116,ddi
4542,54454,2094,HCT116,ddi
4543,36462,2094,HCT116,ddi
4544,6758,2094,HCT116,ddi
4545,5426,2094,HCT116,ddi
4546,4091,2094,HCT116,ddi
4547,4055,2094,HCT116,ddi
4548,3385,2094,HCT116,ddi
4549,2719,2094,HCT116,ddi
4550,2708,2094,HCT116,ddi
4551,2662,2094,HCT116,ddi
4552,2478,2094,HCT116,ddi
4553,2141,2094,HCT116,ddi
4554,387447,5743,HCT116,ddi
4555,216326,5743,HCT116,ddi
4556,36462,5743,HCT116,ddi
4557,11683,5743,HCT116,ddi
4558,5426,5743,HCT116,ddi
4559,4211,5743,HCT116,ddi
4560,3397,5743,HCT116,ddi
4561,3385,5743,HCT116,ddi
4562,2187,5743,HCT116,ddi
4563,387447,71384,HCT116,ddi
4564,208908,71384,HCT116,ddi
4565,60699,71384,HCT116,ddi
4566,36462,71384,HCT116,ddi
4567,5453,71384,HCT116,ddi
4568,3690,71384,HCT116,ddi
4569,3385,71384,HCT116,ddi
4570,2141,71384,HCT116,ddi
4571,374536,2532,HCT116,ddi
4572,132449,2532,HCT116,ddi
4573,4055,2532,HCT116,ddi
4574,132449,4477,HCT116,ddi
4575,26596,4477,HCT116,ddi
4576,2719,4477,HCT116,ddi
4577,123631,2141,HCT116,ddi
4578,71384,2141,HCT116,ddi
4579,60749,2141,HCT116,ddi
4580,60699,2141,HCT116,ddi
4581,36462,2141,HCT116,ddi
4582,5453,2141,HCT116,ddi
4583,5426,2141,HCT116,ddi
4584,3690,2141,HCT116,ddi
4585,3385,2141,HCT116,ddi
4586,2478,2141,HCT116,ddi
4587,2094,2141,HCT116,ddi
4588,60749,11683,HCT116,ddi
4589,60198,11683,HCT116,ddi
4590,36462,11683,HCT116,ddi
4591,5743,11683,HCT116,ddi
4592,5426,11683,HCT116,ddi
4593,4211,11683,HCT116,ddi
4594,3902,11683,HCT116,ddi
4595,3397,11683,HCT116,ddi
4596,3385,11683,HCT116,ddi
4597,2662,11683,HCT116,ddi
4598,2187,11683,HCT116,ddi
4599,60749,2123,HCT116,ddi
4600,60699,2123,HCT116,ddi
4601,36462,2123,HCT116,ddi
4602,5453,2123,HCT116,ddi
4603,5394,2123,HCT116,ddi
4604,3690,2123,HCT116,ddi
4605,3385,2123,HCT116,ddi
4606,2708,2123,HCT116,ddi
4607,2478,2123,HCT116,ddi
4608,60749,219104,HCT116,ddi
4609,54454,219104,HCT116,ddi
4610,2662,219104,HCT116,ddi
4611,60749,3363,HCT116,ddi
4612,5453,3363,HCT116,ddi
4613,5426,3363,HCT116,ddi
4614,5394,3363,HCT116,ddi
4615,3385,3363,HCT116,ddi
4616,60699,354624,HCT116,ddi
4617,39562,1345,HCT116,ddi
4618,6758,1345,HCT116,ddi
4619,5092,1345,HCT116,ddi
4620,2662,1345,HCT116,ddi
4621,36462,148198,HCT116,ddi
4622,1645,148198,HCT116,ddi
4623,36462,4055,HCT116,ddi
4624,6758,4055,HCT116,ddi
4625,4139,4055,HCT116,ddi
4626,2094,4055,HCT116,ddi
4627,2532,4055,HCT116,ddi
4628,36462,4139,HCT116,ddi
4629,6758,4139,HCT116,ddi
4630,5394,4139,HCT116,ddi
4631,5212,4139,HCT116,ddi
4632,4055,4139,HCT116,ddi
4633,3690,4139,HCT116,ddi
4634,3385,4139,HCT116,ddi
4635,2719,4139,HCT116,ddi
4636,5212,5092,HCT116,ddi
4637,1345,5092,HCT116,ddi
4638,4477,132449,HCT116,ddi
4639,1673,132449,HCT116,ddi
4640,2532,132449,HCT116,ddi
4641,4477,26596,HCT116,ddi
4642,2719,26596,HCT116,ddi
4643,2051,5362422,HCT116,ddi
4644,4201,77999,HCT116,se
4645,2662,77999,HCT116,se
4646,3385,77999,HCT116,se
4647,4091,77999,HCT116,se
4648,5212,77999,HCT116,se
4649,54454,77999,HCT116,se
4650,2187,77999,HCT116,se
4651,3902,77999,HCT116,se
4652,5426,77999,HCT116,se
4653,5394,77999,HCT116,se
4654,60198,77999,HCT116,se
4655,4201,54454,HCT116,se
4656,2662,54454,HCT116,se
4657,3385,54454,HCT116,se
4658,4091,54454,HCT116,se
4659,5212,54454,HCT116,se
4660,2187,54454,HCT116,se
4661,3690,54454,HCT116,se
4662,3902,54454,HCT116,se
4663,5426,54454,HCT116,se
4664,2141,54454,HCT116,se
4665,2708,54454,HCT116,se
4666,5394,54454,HCT116,se
4667,2662,2719,HCT116,se
4668,2662,3062316,HCT116,se
4669,4091,3062316,HCT116,se
4670,54454,3062316,HCT116,se
4671,2662,60198,HCT116,se
4672,3385,60198,HCT116,se
4673,4091,60198,HCT116,se
4674,54454,60198,HCT116,se
4675,2187,60198,HCT116,se
4676,3902,60198,HCT116,se
4677,5453,60198,HCT116,se
4678,2662,5394,HCT116,se
4679,4091,5394,HCT116,se
4680,3690,5394,HCT116,se
4681,2662,3385,HCT116,se
4682,2187,3385,HCT116,se
4683,2141,3385,HCT116,se
4684,2662,3690,HCT116,se
4685,2478,3690,HCT116,se
4686,2662,57469,HCT116,se
4687,5212,57469,HCT116,se
4688,54454,57469,HCT116,se
4689,2662,216326,HCT116,se
4690,4091,216326,HCT116,se
4691,5212,216326,HCT116,se
4692,54454,216326,HCT116,se
4693,77999,216326,HCT116,se
4694,2662,4091,HCT116,se
4695,3385,4091,HCT116,se
4696,2187,4091,HCT116,se
4697,3902,4091,HCT116,se
4698,2662,4201,HCT116,se
4699,4091,4201,HCT116,se
4700,2662,5426,HCT116,se
4701,3385,5426,HCT116,se
4702,4091,5426,HCT116,se
4703,5212,5426,HCT116,se
4704,3690,5426,HCT116,se
4705,2662,3397,HCT116,se
4706,2662,5212,HCT116,se
4707,4091,5212,HCT116,se
4708,2662,3902,HCT116,se
4709,3385,3902,HCT116,se
4710,2187,3902,HCT116,se
4711,2662,123631,HCT116,se
4712,3385,123631,HCT116,se
4713,4091,123631,HCT116,se
4714,54454,123631,HCT116,se
4715,5426,123631,HCT116,se
4716,77999,123631,HCT116,se
4717,2187,2662,HCT116,se
4718,3690,5453,HCT116,se
4719,3902,5453,HCT116,se
4720,2478,5453,HCT116,se
4721,46926350,10127622,HS 578T,ddi
4722,42611257,10127622,HS 578T,ddi
4723,25195294,10127622,HS 578T,ddi
4724,24978538,10127622,HS 578T,ddi
4725,24964624,10127622,HS 578T,ddi
4726,24785538,10127622,HS 578T,ddi
4727,24775005,10127622,HS 578T,ddi
4728,23725625,10127622,HS 578T,ddi
4729,16736978,10127622,HS 578T,ddi
4730,16722836,10127622,HS 578T,ddi
4731,11977753,10127622,HS 578T,ddi
4732,11626560,10127622,HS 578T,ddi
4733,11228183,10127622,HS 578T,ddi
4734,10126189,10127622,HS 578T,ddi
4735,10077147,10127622,HS 578T,ddi
4736,9826528,10127622,HS 578T,ddi
4737,6450551,10127622,HS 578T,ddi
4738,5288382,10127622,HS 578T,ddi
4739,3062316,10127622,HS 578T,ddi
4740,644241,10127622,HS 578T,ddi
4741,444795,10127622,HS 578T,ddi
4742,387447,10127622,HS 578T,ddi
4743,374536,10127622,HS 578T,ddi
4744,216326,10127622,HS 578T,ddi
4745,208908,10127622,HS 578T,ddi
4746,159324,10127622,HS 578T,ddi
4747,123631,10127622,HS 578T,ddi
4748,60749,10127622,HS 578T,ddi
4749,60699,10127622,HS 578T,ddi
4750,36462,10127622,HS 578T,ddi
4751,5426,10127622,HS 578T,ddi
4752,5394,10127622,HS 578T,ddi
4753,5311,10127622,HS 578T,ddi
4754,3385,10127622,HS 578T,ddi
4755,2662,10127622,HS 578T,ddi
4756,2187,10127622,HS 578T,ddi
4757,46926350,11228183,HS 578T,ddi
4758,42611257,11228183,HS 578T,ddi
4759,24978538,11228183,HS 578T,ddi
4760,24964624,11228183,HS 578T,ddi
4761,11977753,11228183,HS 578T,ddi
4762,11455910,11228183,HS 578T,ddi
4763,10127622,11228183,HS 578T,ddi
4764,10126189,11228183,HS 578T,ddi
4765,9826528,11228183,HS 578T,ddi
4766,3062316,11228183,HS 578T,ddi
4767,2828334,11228183,HS 578T,ddi
4768,644241,11228183,HS 578T,ddi
4769,387447,11228183,HS 578T,ddi
4770,216326,11228183,HS 578T,ddi
4771,208908,11228183,HS 578T,ddi
4772,123631,11228183,HS 578T,ddi
4773,60749,11228183,HS 578T,ddi
4774,60699,11228183,HS 578T,ddi
4775,39562,11228183,HS 578T,ddi
4776,36462,11228183,HS 578T,ddi
4777,5426,11228183,HS 578T,ddi
4778,5394,11228183,HS 578T,ddi
4779,5311,11228183,HS 578T,ddi
4780,3385,11228183,HS 578T,ddi
4781,2719,11228183,HS 578T,ddi
4782,2708,11228183,HS 578T,ddi
4783,1673,11228183,HS 578T,ddi
4784,46926350,11364421,HS 578T,ddi
4785,24978538,11364421,HS 578T,ddi
4786,24775005,11364421,HS 578T,ddi
4787,24748204,11364421,HS 578T,ddi
4788,16722836,11364421,HS 578T,ddi
4789,11977753,11364421,HS 578T,ddi
4790,11626560,11364421,HS 578T,ddi
4791,11351021,11364421,HS 578T,ddi
4792,9826308,11364421,HS 578T,ddi
4793,5494449,11364421,HS 578T,ddi
4794,3062316,11364421,HS 578T,ddi
4795,387447,11364421,HS 578T,ddi
4796,123631,11364421,HS 578T,ddi
4797,5311,11364421,HS 578T,ddi
4798,46926350,11960529,HS 578T,ddi
4799,42611257,11960529,HS 578T,ddi
4800,24978538,11960529,HS 578T,ddi
4801,24964624,11960529,HS 578T,ddi
4802,24856436,11960529,HS 578T,ddi
4803,24785538,11960529,HS 578T,ddi
4804,23725625,11960529,HS 578T,ddi
4805,11977753,11960529,HS 578T,ddi
4806,11626560,11960529,HS 578T,ddi
4807,9840076,11960529,HS 578T,ddi
4808,3062316,11960529,HS 578T,ddi
4809,2726824,11960529,HS 578T,ddi
4810,387447,11960529,HS 578T,ddi
4811,208908,11960529,HS 578T,ddi
4812,123631,11960529,HS 578T,ddi
4813,60749,11960529,HS 578T,ddi
4814,60699,11960529,HS 578T,ddi
4815,60198,11960529,HS 578T,ddi
4816,36462,11960529,HS 578T,ddi
4817,5394,11960529,HS 578T,ddi
4818,5311,11960529,HS 578T,ddi
4819,3902,11960529,HS 578T,ddi
4820,3385,11960529,HS 578T,ddi
4821,2187,11960529,HS 578T,ddi
4822,1673,11960529,HS 578T,ddi
4823,1645,11960529,HS 578T,ddi
4824,46926350,16722836,HS 578T,ddi
4825,11977753,16722836,HS 578T,ddi
4826,11364421,16722836,HS 578T,ddi
4827,10127622,16722836,HS 578T,ddi
4828,3062316,16722836,HS 578T,ddi
4829,644241,16722836,HS 578T,ddi
4830,216326,16722836,HS 578T,ddi
4831,5426,16722836,HS 578T,ddi
4832,2478,16722836,HS 578T,ddi
4833,46926350,208908,HS 578T,ddi
4834,24978538,208908,HS 578T,ddi
4835,24964624,208908,HS 578T,ddi
4836,24856436,208908,HS 578T,ddi
4837,24785538,208908,HS 578T,ddi
4838,24775005,208908,HS 578T,ddi
4839,23725625,208908,HS 578T,ddi
4840,15951529,208908,HS 578T,ddi
4841,15547703,208908,HS 578T,ddi
4842,11977753,208908,HS 578T,ddi
4843,11960529,208908,HS 578T,ddi
4844,11228183,208908,HS 578T,ddi
4845,10127622,208908,HS 578T,ddi
4846,10126189,208908,HS 578T,ddi
4847,9826528,208908,HS 578T,ddi
4848,6450551,208908,HS 578T,ddi
4849,5494449,208908,HS 578T,ddi
4850,5288382,208908,HS 578T,ddi
4851,444795,208908,HS 578T,ddi
4852,387447,208908,HS 578T,ddi
4853,216326,208908,HS 578T,ddi
4854,159324,208908,HS 578T,ddi
4855,71384,208908,HS 578T,ddi
4856,60749,208908,HS 578T,ddi
4857,60699,208908,HS 578T,ddi
4858,60198,208908,HS 578T,ddi
4859,36462,208908,HS 578T,ddi
4860,5426,208908,HS 578T,ddi
4861,5394,208908,HS 578T,ddi
4862,5311,208908,HS 578T,ddi
4863,4091,208908,HS 578T,ddi
4864,3902,208908,HS 578T,ddi
4865,3690,208908,HS 578T,ddi
4866,3385,208908,HS 578T,ddi
4867,2662,208908,HS 578T,ddi
4868,2187,208908,HS 578T,ddi
4869,2051,208908,HS 578T,ddi
4870,46926350,216326,HS 578T,ddi
4871,42611257,216326,HS 578T,ddi
4872,25183872,216326,HS 578T,ddi
4873,24978538,216326,HS 578T,ddi
4874,24775005,216326,HS 578T,ddi
4875,23725625,216326,HS 578T,ddi
4876,16722836,216326,HS 578T,ddi
4877,15951529,216326,HS 578T,ddi
4878,15547703,216326,HS 578T,ddi
4879,11351021,216326,HS 578T,ddi
4880,11228183,216326,HS 578T,ddi
4881,10127622,216326,HS 578T,ddi
4882,10126189,216326,HS 578T,ddi
4883,9949093,216326,HS 578T,ddi
4884,6450551,216326,HS 578T,ddi
4885,3062316,216326,HS 578T,ddi
4886,644241,216326,HS 578T,ddi
4887,444795,216326,HS 578T,ddi
4888,387447,216326,HS 578T,ddi
4889,208908,216326,HS 578T,ddi
4890,159324,216326,HS 578T,ddi
4891,123631,216326,HS 578T,ddi
4892,60749,216326,HS 578T,ddi
4893,60699,216326,HS 578T,ddi
4894,36462,216326,HS 578T,ddi
4895,5743,216326,HS 578T,ddi
4896,5426,216326,HS 578T,ddi
4897,5394,216326,HS 578T,ddi
4898,5311,216326,HS 578T,ddi
4899,3690,216326,HS 578T,ddi
4900,3385,216326,HS 578T,ddi
4901,2708,216326,HS 578T,ddi
4902,2662,216326,HS 578T,ddi
4903,2478,216326,HS 578T,ddi
4904,2094,216326,HS 578T,ddi
4905,46926350,23725625,HS 578T,ddi
4906,44632017,23725625,HS 578T,ddi
4907,42611257,23725625,HS 578T,ddi
4908,24978538,23725625,HS 578T,ddi
4909,24964624,23725625,HS 578T,ddi
4910,24856436,23725625,HS 578T,ddi
4911,24785538,23725625,HS 578T,ddi
4912,15951529,23725625,HS 578T,ddi
4913,11977753,23725625,HS 578T,ddi
4914,11964036,23725625,HS 578T,ddi
4915,11960529,23725625,HS 578T,ddi
4916,11626560,23725625,HS 578T,ddi
4917,11238147,23725625,HS 578T,ddi
4918,10127622,23725625,HS 578T,ddi
4919,10126189,23725625,HS 578T,ddi
4920,9840076,23725625,HS 578T,ddi
4921,6450551,23725625,HS 578T,ddi
4922,3062316,23725625,HS 578T,ddi
4923,3035714,23725625,HS 578T,ddi
4924,2726824,23725625,HS 578T,ddi
4925,644241,23725625,HS 578T,ddi
4926,387447,23725625,HS 578T,ddi
4927,300471,23725625,HS 578T,ddi
4928,216326,23725625,HS 578T,ddi
4929,208908,23725625,HS 578T,ddi
4930,123631,23725625,HS 578T,ddi
4931,60749,23725625,HS 578T,ddi
4932,60699,23725625,HS 578T,ddi
4933,60198,23725625,HS 578T,ddi
4934,36462,23725625,HS 578T,ddi
4935,5426,23725625,HS 578T,ddi
4936,5394,23725625,HS 578T,ddi
4937,5311,23725625,HS 578T,ddi
4938,3902,23725625,HS 578T,ddi
4939,3385,23725625,HS 578T,ddi
4940,2187,23725625,HS 578T,ddi
4941,1673,23725625,HS 578T,ddi
4942,1645,23725625,HS 578T,ddi
4943,46926350,24748204,HS 578T,ddi
4944,11364421,24748204,HS 578T,ddi
4945,10126189,24748204,HS 578T,ddi
4946,5494449,24748204,HS 578T,ddi
4947,5311,24748204,HS 578T,ddi
4948,46926350,24785538,HS 578T,ddi
4949,24964624,24785538,HS 578T,ddi
4950,23725625,24785538,HS 578T,ddi
4951,11977753,24785538,HS 578T,ddi
4952,11960529,24785538,HS 578T,ddi
4953,10127622,24785538,HS 578T,ddi
4954,3062316,24785538,HS 578T,ddi
4955,208908,24785538,HS 578T,ddi
4956,123631,24785538,HS 578T,ddi
4957,60749,24785538,HS 578T,ddi
4958,60198,24785538,HS 578T,ddi
4959,5311,24785538,HS 578T,ddi
4960,3902,24785538,HS 578T,ddi
4961,46926350,24856436,HS 578T,ddi
4962,24964624,24856436,HS 578T,ddi
4963,23725625,24856436,HS 578T,ddi
4964,11960529,24856436,HS 578T,ddi
4965,300471,24856436,HS 578T,ddi
4966,208908,24856436,HS 578T,ddi
4967,123631,24856436,HS 578T,ddi
4968,60749,24856436,HS 578T,ddi
4969,60699,24856436,HS 578T,ddi
